name,variant,window_fraction,noise_sigma,mae,rmse,r2,mape,auroc,n_samples
cross_system_D,physics_lstm,30,0.0,0.8023809904909247,1.1664286726187467,0.6187980717720248,12.172435472563393,0.8289643171905721,597
cross_system_E,physics_lstm,30,0.0,0.9053621973112072,1.2189626528285387,0.5902069769895488,15.157925832972232,0.7863428212265422,597
