name,variant,window_fraction,noise_sigma,mae,rmse,r2,mape,auroc,n_samples
cross_system_D,physics_lstm,0.2,0.0,0.6038349940668751,0.9008257377564121,0.5234411347738943,8.232042852580568,0.7253707627118644,182
cross_system_E,physics_lstm,0.2,0.0,0.8580413339568108,1.3204215930361163,0.47327929781383593,10.375640779276868,0.6971479500891266,157
